,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,yr_built,yr_renovated,zipcode,house_age,city_rank
14876,2014,970000,4,1.75,4060,4000,2.0,0,3,3,10,1953,1995,98199,61,10.0
14877,2014,915000,5,2.5,3490,18850,1.0,0,4,4,9,1958,0,98005,56,3.0
14878,2014,412000,4,1.75,1430,10500,1.0,0,0,4,7,1960,0,98007,54,3.0
14879,2015,265000,4,1.75,1860,9112,1.0,0,0,4,7,1963,0,98032,52,22.0
14880,2014,426000,4,2.25,2120,7700,1.0,0,0,4,7,1976,0,98034,38,6.0
14881,2014,266000,4,2.25,1860,12693,1.0,0,0,3,8,1978,0,98023,36,24.0
14882,2014,325000,3,2.0,2330,4950,1.5,0,0,3,6,1900,0,98118,114,10.0
14883,2015,615000,3,1.75,1670,5100,1.0,0,2,5,7,1954,0,98144,61,10.0
14884,2015,310000,3,1.75,2130,7140,1.0,0,0,3,8,1979,0,98023,36,24.0
14885,2014,340000,4,1.75,1900,7313,1.0,0,0,3,7,1973,0,98034,41,6.0
14886,2015,562500,2,1.0,1170,2800,1.5,0,0,4,5,1905,0,98103,110,10.0
14887,2014,447000,2,1.0,980,1600,2.0,0,0,3,8,2010,0,98119,4,10.0
14888,2014,2450000,7,4.25,4670,23115,2.0,0,2,3,11,1992,0,98039,22,1.0
14889,2014,250000,4,1.5,2500,6300,1.0,0,0,4,7,1961,0,98032,53,22.0
14890,2015,633000,4,2.5,2020,8044,2.0,0,0,3,8,1990,0,98074,25,4.0
14891,2015,310000,3,2.0,1290,886,3.0,0,0,3,7,2004,0,98125,11,10.0
14892,2014,439000,2,1.75,1620,113862,1.5,0,0,3,7,1995,0,98045,19,16.0
14893,2014,470000,3,3.25,1710,2381,2.0,0,0,3,8,2003,0,98029,11,8.0
14894,2015,270000,3,2.5,1720,8550,1.0,0,0,4,7,1968,0,98002,47,23.0
14895,2014,299500,3,1.75,1820,8813,2.0,0,0,3,7,1994,0,98003,20,24.0
14896,2014,227000,3,1.0,1130,10018,1.0,0,0,4,6,1954,0,98032,60,22.0
14897,2014,735000,4,2.75,3040,2415,2.0,1,4,3,8,1966,0,98118,48,10.0
14898,2014,537000,3,3.0,2410,7479,2.0,0,2,3,7,1942,1988,98155,72,10.0
14899,2014,699000,4,2.5,2440,14470,1.0,0,0,4,9,1970,0,98005,44,3.0
14900,2014,330000,2,1.0,800,4533,1.0,0,0,3,6,1929,0,98115,85,10.0
14901,2014,229000,3,1.0,1030,7800,1.0,0,0,3,7,1954,0,98168,60,10.0
14902,2014,200000,3,1.0,1480,5600,1.0,0,0,4,6,1947,0,98178,67,10.0
14903,2014,522500,3,1.75,1710,9707,1.0,0,0,4,8,1966,0,98008,48,3.0
14904,2015,1300000,3,2.75,3450,5350,1.5,0,3,4,9,1925,0,98199,90,10.0
14905,2014,2000000,3,3.25,2610,16387,2.0,1,4,3,9,2006,0,98125,8,10.0
14906,2014,200000,2,0.75,780,55764,1.0,0,0,4,4,1945,0,98058,69,19.0
14907,2015,352000,3,1.75,1260,7200,1.0,0,0,3,7,1971,0,98034,44,6.0
14908,2015,855000,4,3.0,2590,6250,2.0,0,2,3,9,1964,0,98115,51,10.0
14909,2014,267000,3,2.5,1580,12250,2.0,0,0,3,8,1993,0,98198,21,10.0
14910,2014,484000,2,1.75,1660,6000,1.0,0,0,3,7,1942,0,98105,72,10.0
14911,2014,402000,4,2.75,2950,15540,1.0,0,0,4,8,1974,0,98042,40,22.0
14912,2015,905000,4,2.25,2240,5000,2.0,0,0,3,8,1900,2014,98122,115,10.0
14913,2014,274000,4,1.75,1940,7500,1.0,0,0,4,7,1966,0,98030,48,22.0
14914,2015,475000,3,1.75,1850,26445,1.0,0,0,4,7,1962,1977,98010,53,18.0
14915,2014,1540000,4,4.5,5770,10050,1.0,0,3,5,9,1949,0,98115,65,10.0
14916,2014,628000,4,2.0,2280,6010,1.0,0,0,3,7,1900,0,98122,114,10.0
14917,2014,675000,6,1.75,2740,6360,1.0,0,3,3,8,1953,0,98146,61,10.0
14918,2014,429900,4,3.25,3760,4675,2.0,0,0,3,8,2007,0,98038,7,20.0
14919,2014,260000,3,1.5,1580,8184,1.0,0,0,3,7,1954,0,98148,60,10.0
14920,2014,690000,3,1.75,1600,4400,1.0,0,0,3,7,1941,0,98112,73,10.0
14921,2015,1080000,4,2.25,2100,12172,1.0,0,0,5,9,1961,0,98040,54,2.0
14922,2015,360000,4,2.5,2610,7333,2.0,0,0,3,8,1988,0,98003,27,24.0
14923,2014,499000,3,1.75,1840,5000,1.0,0,0,4,7,1910,0,98117,104,10.0
14924,2014,159000,3,1.0,1320,6534,1.0,0,0,3,7,1952,0,98055,62,19.0
14925,2015,430000,3,1.75,1540,8100,1.0,0,0,4,7,1947,0,98133,68,10.0
14926,2015,1050000,5,2.75,2520,18625,1.0,0,0,3,8,1959,0,98004,56,3.0
14927,2014,725000,5,2.5,3780,20000,1.0,0,1,4,9,1978,0,98155,36,10.0
14928,2014,150000,3,1.0,1200,9527,1.0,0,0,3,7,1959,0,98168,55,10.0
14929,2014,840000,4,2.25,2720,8712,2.0,0,0,4,9,1976,0,98006,38,3.0
14930,2015,499000,4,2.5,3100,5700,2.0,0,0,3,9,2011,0,98038,4,20.0
14931,2014,285000,3,1.75,1630,4000,1.0,0,0,3,7,1968,0,98106,46,10.0
14932,2015,340000,4,2.5,1910,7201,1.0,0,0,3,7,1987,0,98198,28,10.0
14933,2015,405100,4,2.0,1580,7300,1.0,0,0,4,7,1955,0,98155,60,10.0
14934,2014,464000,3,2.5,1690,4898,2.0,0,0,3,7,2003,0,98053,11,5.0
14935,2014,723000,4,2.25,1960,8680,1.0,0,0,4,8,1959,0,98004,55,3.0
14936,2014,430000,8,3.25,4300,10441,2.0,0,0,4,8,1979,0,98059,35,19.0
14937,2015,645000,3,1.75,1840,4255,1.0,0,0,3,7,1907,2005,98116,108,10.0
14938,2015,1580000,4,2.75,3480,19991,2.0,0,2,4,10,1979,0,98004,36,3.0
14939,2014,925000,5,3.0,2710,4200,2.0,0,0,3,7,1919,2014,98115,95,10.0
14940,2014,759000,4,1.75,2100,4750,1.0,0,0,3,7,1975,0,98103,39,10.0
14941,2014,690000,4,2.0,1760,7800,1.0,0,0,3,8,1954,0,98117,60,10.0
14942,2015,358800,4,2.5,2155,8140,2.0,0,0,3,8,1996,0,98031,19,22.0
14943,2015,683000,5,1.5,1720,4000,1.5,0,0,3,7,1925,0,98112,90,10.0
14944,2014,650000,3,1.0,1430,4240,1.5,0,0,3,7,1924,0,98103,90,10.0
14945,2014,288000,5,2.75,2790,4807,1.5,0,0,4,7,1949,0,98002,65,23.0
14946,2014,209950,3,1.5,1180,7300,1.0,0,0,4,7,1968,0,98002,46,23.0
14947,2014,939000,3,3.5,2450,9248,2.0,0,4,3,8,1933,1993,98136,81,10.0
14948,2014,320000,3,1.0,1330,5850,1.0,0,0,3,7,1954,0,98108,60,10.0
14949,2014,283748,3,2.25,1940,9560,2.0,0,0,3,7,1989,0,98023,25,24.0
14950,2014,370000,3,2.25,1600,7620,1.0,0,0,3,7,1987,0,98011,27,12.0
14951,2015,399950,4,2.75,3210,41689,1.0,0,0,4,8,1989,0,98042,26,22.0
14952,2014,360000,5,2.5,2880,6902,1.0,0,0,3,8,1976,2007,98058,38,19.0
14953,2014,365000,2,1.5,1160,8060,1.0,0,0,4,7,1950,0,98136,64,10.0
14954,2014,396900,3,2.0,1360,3120,2.0,0,0,3,7,1989,0,98115,25,10.0
14955,2015,321000,3,2.5,2014,4500,2.0,0,0,3,7,2005,0,98001,10,23.0
14956,2015,245000,3,2.0,1440,7008,1.0,0,0,3,7,1985,0,98030,30,22.0
14957,2014,502000,2,1.0,1570,4704,1.5,0,1,3,8,1931,0,98136,83,10.0
14958,2014,257000,4,2.75,2330,7642,1.0,0,0,3,8,1990,0,98023,24,24.0
14959,2014,423000,4,1.75,1880,7303,1.0,0,0,3,7,1976,0,98034,38,6.0
14960,2015,485000,4,2.25,1850,9911,1.0,0,0,4,7,1957,0,98008,58,3.0
14961,2014,500000,4,2.5,2230,8560,2.0,0,0,3,8,2002,0,98059,12,19.0
14962,2014,442000,2,1.0,990,4313,1.5,0,2,4,6,1917,0,98126,97,10.0
14963,2015,475000,3,1.75,1720,3825,1.5,0,0,3,7,1925,0,98105,90,10.0
14964,2015,625000,4,2.25,3230,9935,2.0,0,0,3,8,1986,0,98028,29,14.0
14965,2014,194000,3,1.0,1180,6050,1.0,0,0,3,6,1944,0,98178,70,10.0
14966,2014,410000,3,2.25,1450,19206,2.0,0,0,3,7,1989,0,98074,25,4.0
14967,2014,1030000,4,2.5,2370,10858,2.0,0,0,3,9,2003,0,98004,11,3.0
14968,2015,490000,4,2.5,2570,6157,2.0,0,0,3,7,2006,0,98065,9,11.0
14969,2014,348500,4,1.75,1870,7575,1.0,0,0,3,7,1972,0,98034,42,6.0
14970,2015,380000,3,1.0,1220,3000,1.5,0,0,3,6,1901,0,98103,114,10.0
14971,2014,660000,3,2.0,1770,2150,3.0,0,0,3,8,1999,0,98122,15,10.0
14972,2015,525000,3,1.0,1500,6800,1.0,0,0,3,7,1943,0,98105,72,10.0
14973,2014,235000,3,2.0,1110,8724,1.0,0,0,4,7,1990,0,98002,24,23.0
14974,2015,1210000,4,3.75,4980,18069,2.0,0,3,3,11,2006,0,98065,9,11.0
14975,2015,397950,4,1.75,2360,8116,1.0,0,0,4,7,1916,1970,98133,99,10.0
14976,2014,268000,3,1.75,1600,7711,1.0,0,0,3,7,1999,0,98002,15,23.0
14977,2014,525000,3,1.0,1450,4000,1.0,0,1,4,8,1948,0,98118,66,10.0
14978,2014,549950,3,2.5,2680,5860,2.0,0,0,3,8,2001,0,98011,13,12.0
14979,2014,370000,3,1.75,1150,6600,1.5,0,0,4,6,1970,0,98033,44,6.0
14980,2014,299000,4,2.25,1870,6693,2.0,0,0,3,7,1996,0,98003,18,24.0
14981,2015,715000,6,2.75,3400,5000,2.0,0,2,3,8,1977,0,98107,38,10.0
14982,2015,430000,4,1.5,1810,7200,1.0,0,0,3,7,1966,0,98034,49,6.0
14983,2015,345000,3,1.75,1860,7191,1.0,0,0,4,7,1975,0,98058,40,19.0
14984,2014,1600000,3,3.25,3790,19000,2.0,0,4,3,10,1985,0,98177,29,10.0
14985,2014,534640,3,2.5,2130,3500,1.0,0,0,4,8,1994,0,98072,20,7.0
14986,2014,1230000,3,2.5,2860,4500,2.0,0,2,3,8,1915,0,98119,99,10.0
14987,2015,351000,4,2.5,2370,7274,2.0,0,0,3,7,1997,0,98031,18,22.0
14988,2014,745000,4,2.25,2290,10409,2.0,0,0,3,8,1972,0,98005,42,3.0
14989,2014,320000,2,1.0,1120,5329,1.0,0,1,3,6,1929,0,98126,85,10.0
14990,2014,555700,3,2.0,1810,12420,1.0,0,0,4,7,1957,0,98008,57,3.0
14991,2014,690000,4,2.5,3220,35400,2.0,0,0,3,9,1991,0,98072,23,7.0
14992,2014,449000,3,1.75,1660,9697,1.0,0,0,4,7,1952,0,98155,62,10.0
14993,2014,308500,2,1.0,850,6174,1.0,0,0,4,7,1950,0,98155,64,10.0
14994,2015,340000,4,2.5,2665,5868,2.0,0,0,3,9,2006,0,98030,9,22.0
14995,2015,937750,4,2.75,2580,3560,1.5,0,0,5,7,1917,0,98115,98,10.0
14996,2014,725126,4,2.5,3200,12369,2.0,0,0,3,10,1998,0,98059,16,19.0
14997,2015,135000,3,1.0,840,3000,1.0,0,0,3,5,1943,0,98178,72,10.0
14998,2015,635000,4,2.5,2970,7961,1.0,0,0,3,8,1969,0,98125,46,10.0
14999,2014,245500,2,1.0,790,7500,1.0,0,0,3,6,1950,0,98011,64,12.0
15000,2014,230000,6,1.5,2140,36509,1.5,0,0,4,8,1903,1979,98001,111,23.0
15001,2015,1770000,3,2.5,2580,14603,1.0,0,2,4,9,1951,0,98004,64,3.0
15002,2014,425000,5,2.5,2180,7875,1.0,0,0,4,7,1955,0,98133,59,10.0
15003,2015,220000,2,1.0,1060,10423,1.5,0,0,3,7,1965,0,98125,50,10.0
15004,2014,370000,3,2.0,1860,9100,1.5,0,0,3,8,1939,2006,98155,75,10.0
15005,2014,390000,3,2.0,1840,16815,1.0,0,0,5,7,1972,0,98059,42,19.0
15006,2014,239000,3,1.75,1340,16480,1.0,0,0,4,7,1968,0,98042,46,22.0
15007,2015,345000,4,2.25,2320,7350,2.0,0,0,3,8,1973,0,98058,42,19.0
15008,2014,289000,3,2.5,2110,8304,1.0,0,0,4,7,1985,0,98030,29,22.0
15009,2015,285000,5,1.5,1840,8050,1.5,0,0,4,7,1962,0,98198,53,10.0
15010,2014,147400,3,2.0,1080,9225,1.0,0,0,2,7,1955,0,98146,59,10.0
15011,2015,600000,2,1.0,1290,4636,1.0,0,0,3,7,1924,0,98112,91,10.0
15012,2014,245000,3,2.25,2210,10794,1.0,0,0,3,7,1967,0,98178,47,10.0
15013,2014,352500,3,2.25,1410,14110,1.0,0,2,3,7,1987,0,98065,27,11.0
15014,2015,448000,5,3.5,3740,24684,2.0,0,0,3,9,1998,0,98038,17,20.0
15015,2014,270000,4,2.75,2440,7150,1.0,0,0,3,7,1963,1985,98032,51,22.0
15016,2014,872500,3,2.5,2040,6000,1.0,0,0,3,8,1951,0,98109,63,10.0
15017,2015,2150000,4,3.25,3840,6214,1.5,0,3,4,10,1939,0,98199,76,10.0
15018,2014,225000,3,1.5,1660,7221,1.0,0,0,3,7,1962,0,98168,52,10.0
15019,2014,735000,4,2.0,1640,6000,1.5,0,0,4,9,1911,0,98119,103,10.0
15020,2015,375000,3,1.0,1310,8400,1.0,0,0,3,7,1972,1989,98034,43,6.0
15021,2014,169000,3,1.75,1720,9775,1.0,0,0,3,8,1978,0,98032,36,22.0
15022,2015,1950000,4,2.75,4020,18745,2.0,0,4,4,10,1989,0,98004,26,3.0
15023,2014,310000,3,2.25,1960,2345,2.0,0,0,3,7,2003,0,98118,11,10.0
15024,2014,975000,4,2.5,3240,35083,2.0,0,0,4,9,1978,0,98005,36,3.0
15025,2014,650000,10,2.0,3610,11914,2.0,0,0,4,7,1958,0,98006,56,3.0
15026,2014,930000,2,1.5,1800,4500,1.0,0,2,3,7,1942,0,98109,72,10.0
15027,2015,412000,4,1.5,1960,5000,1.0,0,0,3,7,1912,0,98106,103,10.0
15028,2015,225000,3,1.0,1250,10200,1.0,0,0,3,6,1965,0,98178,50,10.0
15029,2014,507000,3,2.5,2120,7201,2.0,0,0,3,8,2003,0,98133,11,10.0
15030,2015,1760000,4,4.0,3860,67953,2.0,0,2,4,12,1927,0,98177,88,10.0
15031,2014,230000,3,2.5,1340,3011,2.0,0,0,3,7,1995,0,98038,19,20.0
15032,2015,316000,1,2.0,1780,188465,2.0,0,0,3,10,2001,0,98045,14,16.0
15033,2014,616200,5,3.25,3920,4832,2.0,0,0,3,9,2014,0,98065,0,11.0
15034,2014,509900,3,1.75,1690,53578,1.0,0,0,3,8,1984,0,98053,30,5.0
15035,2015,370000,4,2.5,2570,7753,2.0,0,0,3,8,1987,0,98058,28,19.0
15036,2015,619100,3,1.75,1870,7030,1.0,0,0,3,7,1977,0,98033,38,6.0
15037,2014,805000,3,2.25,2860,11250,1.0,0,1,5,8,1956,0,98166,58,10.0
15038,2015,612125,2,1.5,1670,6000,1.0,0,0,3,7,1950,0,98119,65,10.0
15039,2014,350000,2,1.5,1070,937,3.0,0,0,3,8,2003,0,98115,11,10.0
15040,2014,225000,2,1.0,940,15000,1.0,0,0,3,7,1960,0,98055,54,19.0
15041,2014,335000,3,2.5,2588,5701,2.0,0,0,3,8,2008,0,98042,6,22.0
15042,2015,972800,5,3.25,3500,10457,2.0,0,0,3,11,2001,0,98059,14,19.0
15043,2015,500000,3,1.75,1690,48096,1.0,0,0,3,7,1973,0,98053,42,5.0
15044,2014,2200000,4,3.75,3790,7200,2.0,0,0,3,10,1931,0,98112,83,10.0
15045,2014,415000,3,1.5,1090,8400,1.0,0,0,4,7,1966,0,98008,48,3.0
15046,2014,399000,3,3.0,2240,10479,2.0,0,0,4,7,1950,0,98106,64,10.0
15047,2014,376000,2,1.0,1150,4000,1.0,0,0,3,7,1947,0,98199,67,10.0
15048,2014,340000,3,2.0,1870,3378,1.0,0,0,3,7,1913,0,98136,101,10.0
15049,2014,490000,5,2.75,2990,7200,2.0,0,0,3,8,1997,0,98059,17,19.0
15050,2014,374000,4,2.5,2580,6260,2.0,0,0,3,7,2004,0,98056,10,19.0
15051,2015,852000,4,1.0,2220,3588,1.5,0,0,4,7,1927,0,98115,88,10.0
15052,2014,473000,3,2.25,1620,12309,2.0,0,0,3,7,1987,0,98074,27,4.0
15053,2015,540000,3,1.75,2590,25992,1.0,0,0,3,8,1968,0,98029,47,8.0
15054,2014,431000,2,2.0,1390,12530,1.0,0,0,3,8,1959,0,98155,55,10.0
15055,2015,435000,4,3.0,2270,7245,1.0,0,0,3,7,1979,0,98155,36,10.0
15056,2014,1050000,4,3.0,2920,33976,1.0,0,3,5,8,1964,0,98008,50,3.0
15057,2014,450000,3,2.75,1250,892,2.0,0,0,3,8,2010,0,98116,4,10.0
15058,2015,157500,3,1.0,1100,27008,1.0,0,0,3,6,1935,0,98178,80,10.0
15059,2014,244000,3,1.75,1500,7475,1.0,0,0,4,8,1976,0,98023,38,24.0
15060,2015,550000,3,2.5,2800,10603,2.0,0,0,3,9,2001,0,98011,14,12.0
15061,2014,975000,4,2.5,3420,183387,2.0,0,0,3,10,2000,0,98053,14,5.0
15062,2015,426500,4,2.75,2100,88426,1.0,0,0,3,6,1990,0,98038,25,20.0
15063,2014,350000,3,1.0,1790,3876,1.5,0,0,5,7,1904,0,98144,110,10.0
15064,2015,542000,3,2.25,2220,12056,2.0,0,0,3,8,1985,0,98052,30,5.0
15065,2014,710000,4,1.75,2000,6000,1.0,0,3,5,7,1956,0,98109,58,10.0
15066,2015,289950,3,2.5,1770,9450,1.0,0,0,3,8,1988,0,98001,27,23.0
15067,2014,1900000,4,2.75,4280,12668,2.0,0,0,3,9,1947,2008,98004,67,3.0
15068,2014,528000,2,1.0,1260,5100,1.5,0,0,4,7,1925,0,98117,89,10.0
15069,2015,471000,2,1.0,840,5100,1.0,0,0,4,7,1949,0,98117,66,10.0
15070,2014,250000,4,2.75,1830,6643,2.0,0,0,3,8,2001,0,98001,13,23.0
15071,2014,155000,3,1.5,970,8400,1.0,0,0,3,7,1966,0,98003,48,24.0
15072,2014,515000,4,1.5,1740,8160,1.5,0,0,4,7,1946,0,98177,68,10.0
15073,2015,336600,3,2.25,1654,8464,2.0,0,0,3,7,1995,0,98038,20,20.0
15074,2015,915000,3,2.25,2390,2750,2.0,0,0,5,8,1925,0,98109,90,10.0
15075,2014,350000,2,1.75,1080,7242,2.0,0,0,4,7,1984,0,98034,30,6.0
15076,2014,1300000,4,1.75,2610,21600,1.0,0,0,4,8,1966,0,98004,48,3.0
15077,2015,175000,3,1.0,1070,6164,1.0,0,0,3,7,1967,0,98001,48,23.0
15078,2015,545000,2,2.0,1430,3880,1.0,0,0,4,7,1949,0,98117,66,10.0
15079,2014,475000,4,3.0,2400,5400,2.0,0,2,4,7,1965,0,98178,49,10.0
15080,2015,390000,2,1.0,670,11505,1.0,0,0,3,5,2003,0,98059,12,19.0
15081,2014,645000,4,2.5,2860,14000,2.0,0,0,3,8,1995,0,98019,19,17.0
15082,2014,410000,3,1.5,2270,8187,1.0,0,0,4,8,1954,0,98155,60,10.0
15083,2015,480000,4,2.5,2180,9861,2.0,0,2,3,8,1997,0,98045,18,16.0
15084,2014,725000,3,1.75,1860,6000,2.0,0,2,4,8,1959,0,98144,55,10.0
15085,2014,1150000,6,4.5,6040,219542,2.0,0,0,3,11,1996,0,98029,18,8.0
15086,2014,300000,2,1.0,1010,11919,1.0,0,0,3,6,1947,0,98155,67,10.0
15087,2015,752000,4,2.5,2570,8178,1.0,0,2,3,8,1961,0,98118,54,10.0
15088,2014,585000,4,2.5,1950,3720,2.0,0,0,3,8,2004,0,98029,10,8.0
15089,2015,678700,3,1.75,1970,10548,1.0,0,0,4,8,1973,0,98033,42,6.0
15090,2015,603000,4,2.25,2110,11155,2.0,0,0,3,9,1975,0,98074,40,4.0
15091,2015,715000,3,1.75,1650,7276,1.5,0,4,4,7,1928,0,98117,87,10.0
15092,2014,1400000,4,3.0,3520,128502,2.0,0,2,4,10,1981,0,98072,33,7.0
15093,2015,1090000,3,2.5,2840,7500,2.0,0,3,3,11,1997,0,98034,18,6.0
15094,2015,467500,2,1.75,1490,4800,1.0,0,0,4,7,1918,0,98136,97,10.0
15095,2014,359000,3,2.25,1650,7218,1.0,0,0,3,7,1985,0,98133,29,10.0
15096,2014,745000,4,2.0,1960,4520,1.0,0,0,3,8,1922,2001,98116,92,10.0
15097,2014,450000,3,2.25,2450,42180,1.0,0,0,4,7,1978,2000,98042,36,22.0
15098,2015,935000,3,2.0,1720,2000,1.5,0,0,3,8,1910,2000,98109,105,10.0
15099,2014,615000,3,2.5,1980,3128,2.0,0,0,3,8,2009,0,98027,5,8.0
15100,2014,1030000,3,2.5,4110,35741,2.0,0,0,3,7,1976,0,98033,38,6.0
15101,2015,283500,4,2.5,1990,5577,2.0,0,0,3,7,1999,0,98092,16,23.0
15102,2014,340000,2,1.0,860,7102,1.0,0,0,3,6,1947,0,98177,67,10.0
15103,2015,370000,4,2.5,2320,9264,2.0,0,0,3,8,1994,0,98188,21,10.0
15104,2014,1150000,3,2.5,4190,9624,2.0,0,0,3,10,1999,0,98006,15,3.0
15105,2014,265000,4,1.0,1940,9533,1.0,0,0,3,7,1962,0,98031,52,22.0
15106,2014,480000,4,2.25,2520,2370,2.0,0,0,3,8,1908,0,98122,106,10.0
15107,2014,667500,3,2.0,1880,3800,1.0,0,0,5,7,1927,0,98115,87,10.0
15108,2015,1400000,3,2.5,2910,10044,2.0,0,0,4,10,1989,0,98004,26,3.0
15109,2014,2300000,7,4.75,5310,8816,2.0,0,0,3,10,2013,0,98004,1,3.0
15110,2014,465000,3,2.25,2670,7500,1.0,0,0,4,7,1966,0,98166,48,10.0
15111,2014,192500,1,1.0,470,63737,1.0,0,2,5,5,1924,0,98022,90,21.0
15112,2015,345000,3,1.0,1060,5600,1.0,0,0,4,6,1943,0,98146,72,10.0
15113,2014,439800,3,1.5,1120,6900,1.0,0,0,5,7,1956,0,98007,58,3.0
15114,2014,468000,4,1.75,2250,8580,1.0,0,0,4,7,1958,0,98011,56,12.0
15115,2014,775000,4,2.5,2070,8473,1.0,0,0,4,8,1976,0,98033,38,6.0
15116,2014,684680,4,2.25,2370,9360,2.0,0,0,4,8,1979,0,98052,35,5.0
15117,2015,910000,4,3.5,3570,27699,2.0,0,0,3,11,1990,0,98052,25,5.0
15118,2014,3640000,4,3.25,4830,22257,2.0,1,4,4,11,1990,0,98039,24,1.0
15119,2014,375000,3,1.75,1160,22470,1.0,0,0,4,7,1976,0,98028,38,14.0
15120,2014,250000,3,2.5,1610,6600,2.0,0,0,3,7,1994,0,98003,20,24.0
15121,2015,3070000,5,3.0,4150,7500,2.5,0,4,5,11,1909,0,98119,106,10.0
15122,2014,442500,4,2.25,1840,7575,1.0,0,0,4,7,1973,0,98034,41,6.0
15123,2014,900000,3,3.5,4080,217697,1.5,0,3,3,10,2000,0,98092,14,23.0
15124,2014,699000,3,2.0,1820,4080,2.0,0,2,3,8,1937,1987,98107,77,10.0
15125,2014,360000,4,2.0,2680,18768,1.0,0,0,5,8,1965,0,98001,49,23.0
15126,2014,1680000,4,4.75,4790,25412,2.0,0,0,3,12,1999,0,98074,15,4.0
15127,2015,675000,5,2.0,2420,21000,1.5,0,0,3,8,1966,0,98033,49,6.0
15128,2014,345000,2,1.0,1130,8081,1.0,0,0,4,7,1921,0,98133,93,10.0
15129,2015,229000,4,1.0,1320,5000,1.5,0,0,3,7,1928,0,98106,87,10.0
15130,2015,300000,3,1.0,1290,12415,1.5,0,0,3,6,1908,0,98070,107,13.0
15131,2014,392500,3,3.25,1600,1289,3.0,0,0,3,8,1998,0,98117,16,10.0
15132,2014,552000,3,1.0,1120,2300,1.0,0,0,4,7,1912,0,98117,102,10.0
15133,2014,457000,2,1.75,2060,7192,1.0,0,0,3,7,1940,0,98125,74,10.0
15134,2014,518000,4,2.5,2830,13760,2.0,0,0,3,8,1993,0,98019,21,17.0
15135,2014,237000,3,2.0,1210,6634,1.0,0,0,4,7,1985,0,98031,29,22.0
15136,2015,399950,3,2.25,1560,11997,1.0,0,0,3,7,1988,0,98065,27,11.0
15137,2015,605000,3,2.25,2260,17114,2.0,0,0,3,7,1990,0,98155,25,10.0
15138,2014,295000,4,2.5,1850,8198,2.0,0,0,3,7,1993,0,98031,21,22.0
15139,2015,513000,4,2.5,1930,8040,1.0,0,0,3,7,1978,0,98034,37,6.0
15140,2014,772500,4,2.5,3230,4290,2.0,0,0,3,9,2004,0,98033,10,6.0
15141,2014,696950,4,2.75,2450,5376,1.5,0,0,4,7,1920,0,98117,94,10.0
15142,2015,329000,3,1.0,1200,5650,1.5,0,0,3,7,1928,0,98178,87,10.0
15143,2014,339999,3,2.5,2360,8093,2.0,0,0,3,8,1995,0,98092,19,23.0
15144,2014,364500,3,1.0,1060,9506,1.0,0,0,3,7,1959,0,98125,55,10.0
15145,2014,607500,5,1.75,2220,6000,1.5,0,0,3,7,1923,0,98199,91,10.0
15146,2015,550000,3,1.0,880,6664,1.0,0,0,3,6,1961,0,98033,54,6.0
15147,2015,479900,4,2.0,2510,9750,1.0,0,0,3,8,1960,0,98028,55,14.0
15148,2015,1120000,4,4.0,2530,1774,3.0,0,2,3,9,2013,0,98119,2,10.0
15149,2014,192000,2,1.0,700,10540,1.0,0,0,3,6,1953,0,98166,61,10.0
15150,2015,250000,3,2.0,1500,5200,1.0,0,0,3,7,1977,0,98042,38,22.0
15151,2014,340000,3,2.0,1130,9879,2.0,0,0,3,6,1996,0,98053,18,5.0
15152,2014,340000,3,2.0,1420,6060,1.0,0,0,5,7,1942,0,98146,72,10.0
15153,2014,635250,3,2.25,2210,22040,1.0,0,0,5,8,1976,0,98004,38,3.0
15154,2015,324800,2,1.0,1170,5043,1.0,0,0,3,6,1949,0,98108,66,10.0
15155,2014,78000,2,1.0,780,16344,1.0,0,0,1,5,1942,0,98168,72,10.0
15156,2015,400000,4,1.75,1770,12875,1.0,0,0,3,8,1988,0,98028,27,14.0
15157,2015,640500,3,1.0,1070,4505,1.0,0,2,4,7,1919,0,98136,96,10.0
15158,2015,570000,3,2.0,1930,10929,1.0,0,0,3,8,1964,0,98155,51,10.0
15159,2014,1330000,3,1.5,1940,2885,1.5,0,2,3,8,1900,0,98119,114,10.0
15160,2015,330490,3,2.75,1440,7350,1.0,0,0,4,7,1980,0,98058,35,19.0
15161,2014,325000,3,2.5,1740,5267,2.0,0,0,3,7,1999,0,98038,15,20.0
15162,2014,314000,5,2.75,2210,13500,1.0,0,0,5,7,1963,0,98188,51,10.0
15163,2014,625000,4,2.0,2190,3622,1.5,0,0,5,8,1925,0,98115,89,10.0
15164,2014,809000,3,2.5,2590,7720,2.0,0,0,3,9,1988,0,98007,26,3.0
15165,2014,535000,3,2.5,2790,19485,2.0,0,0,3,9,1990,0,98059,24,19.0
15166,2014,275000,5,1.75,2180,9178,1.0,0,0,3,7,1963,0,98188,51,10.0
15167,2015,358000,4,2.75,2580,11900,1.0,0,0,4,7,1967,0,98058,48,19.0
15168,2015,297975,3,2.25,2820,8100,1.0,0,0,4,7,1947,0,98168,68,10.0
15169,2015,492000,2,1.75,1300,22239,1.0,0,0,4,7,1945,1986,98059,70,19.0
15170,2014,210000,2,1.0,720,8040,1.0,0,0,3,6,1943,0,98166,71,10.0
