,Unnamed: 0,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,yr_built,yr_renovated,zipcode,house_age,city_rank,PC 1,PC 2,PC 3,Cluster
17053,17053,2014,420000,4,2.5,2030,8100,1.0,0,0,3,7,1973,0,98034,41,6.0,-120685.85363248804,-5838.122959820147,6365.646943066819,2
17054,17054,2014,625000,5,2.5,2700,21208,1.0,0,0,4,8,1955,0,98005,59,3.0,84437.61916712821,5186.690427904172,6323.174969403492,0
17055,17055,2014,620000,3,1.75,1670,9900,1.0,0,0,4,8,1957,0,98005,57,3.0,79321.1491420817,-6072.247942405541,6270.66733928651,0
17056,17056,2014,1450000,5,2.75,3090,19865,1.0,0,0,4,9,1953,0,98039,61,1.0,909380.6758811712,-4541.947104257511,5893.28152171275,3
17057,17057,2015,549950,5,2.5,2650,54380,2.0,0,0,3,9,1984,0,98077,31,7.0,9728.681529143816,39119.316582002066,6516.438289849748,0
17058,17058,2015,275000,4,2.0,1440,10920,1.0,0,0,3,5,1943,0,98056,72,19.0,-265650.49569656525,-1545.7479217432667,6456.051571616682,2
17059,17059,2014,705000,3,2.5,2820,7200,1.0,0,3,3,9,1979,0,98177,35,10.0,164291.19396821118,-9633.406562379661,6223.289494450926,4
17060,17060,2014,197000,3,1.75,1690,7735,1.0,0,0,4,7,1976,0,98001,38,23.0,-343678.2688577551,-3937.0116820072876,6485.057109903867,2
17061,17061,2015,265000,3,1.75,1420,8126,1.0,0,0,3,8,1991,0,98031,24,22.0,-275678.3929478772,-4237.964412560172,6451.4743927778645,2
17062,17062,2014,297000,4,1.75,1790,5341,1.0,0,0,4,7,1951,0,98166,63,10.0,-243707.75635526862,-7347.215310014642,6424.687630168354,2
17063,17063,2014,207500,3,1.75,1320,12528,1.0,0,0,4,7,1970,0,98042,44,22.0,-333130.7621755233,748.0184519676408,6502.90476419394,2
17064,17064,2014,410000,3,2.5,1509,1418,3.0,0,0,3,8,2014,0,98133,0,10.0,-130754.14315391873,-12419.358792366906,6349.129183442723,2
17065,17065,2014,268000,3,2.0,1610,8416,1.0,0,0,3,7,1994,0,98031,20,22.0,-272675.2702747118,-3978.037408012707,6456.070924480267,2
17066,17066,2014,330000,4,1.75,1550,50094,1.0,0,3,4,6,1967,0,98022,47,21.0,-210255.0799836114,37066.827363569086,6615.041221792378,2
17067,17067,2014,417500,3,1.0,1160,7491,1.0,0,0,4,6,1917,0,98177,97,10.0,-123193.4310629649,-6423.8707976592605,6374.296026541961,2
17068,17068,2014,760000,4,2.25,2500,8500,2.0,0,0,4,8,1979,0,98006,35,3.0,219300.91907709214,-8893.391650863055,6208.3583332237295,4
17069,17069,2014,499000,3,2.5,1540,1326,3.0,0,0,3,8,1995,0,98119,19,10.0,-41759.76588702158,-13416.04185317233,6307.695656013631,0
17070,17070,2014,620000,4,2.5,1910,7683,2.0,0,0,3,8,1987,0,98027,27,8.0,79299.04431754834,-8288.591523706848,6276.630326016003,0
17071,17071,2014,315000,3,2.5,2340,6837,2.0,0,0,3,7,1992,0,98030,22,22.0,-225692.5409206751,-6032.976373348919,6433.651043773249,2
17072,17072,2015,624950,3,2.5,2060,4730,2.0,0,0,4,8,1994,0,98033,21,6.0,84219.03126127369,-11291.364951754285,6263.234158525241,0
17073,17073,2015,525000,3,2.25,1960,12350,1.0,0,0,4,7,1961,0,98027,54,8.0,-15648.368944473345,-2656.053591601636,6350.33605234624,0
17074,17074,2014,300000,2,1.5,1150,3927,2.0,0,0,3,7,1982,0,98034,32,6.0,-240723.40333659976,-8793.204341504437,6425.9766367390575,2
17075,17075,2015,299900,4,2.75,2330,7200,1.0,0,0,4,8,1977,0,98023,38,24.0,-240788.06235571826,-5516.541274891449,6447.060310425495,2
17076,17076,2014,299000,3,2.5,2210,10119,1.0,0,0,4,7,1966,0,98030,48,22.0,-241658.55685205827,-2588.879901820813,6461.32397937823,2
17077,17077,2014,1880000,4,2.75,3260,19542,1.0,0,0,4,10,1968,0,98039,46,1.0,1339354.7790907943,-9235.835819458825,5690.782874962544,3
17078,17078,2014,265000,4,1.75,1900,10588,1.0,0,0,5,6,1958,0,98002,56,23.0,-275652.52033205284,-1775.035760045908,6481.730799885287,2
17079,17079,2014,280000,2,1.75,1610,158558,1.5,0,0,2,6,1948,0,98065,66,11.0,-259149.91457820113,146032.12212376265,7149.676050336419,2
17080,17080,2014,124740,3,1.0,1340,15600,1.0,0,0,4,6,1978,0,98042,36,22.0,-415855.08474840387,4661.098177048984,6576.918225195169,2
17081,17081,2015,1090000,3,2.75,3170,34850,1.0,0,0,5,9,1957,0,98033,58,6.0,549552.320511803,14101.78941074616,6173.607797684634,4
17082,17082,2014,1970000,8,3.5,4440,6480,2.0,0,3,5,10,1959,0,98112,55,10.0,1429219.295289957,-23209.065568854407,5594.550458052637,3
17083,17083,2015,219000,4,1.0,1370,5339,1.5,0,0,4,6,1948,0,98168,67,10.0,-321704.345701396,-6557.410668494224,6484.2719190761045,2
17084,17084,2015,569950,5,1.0,1420,6250,1.5,0,0,4,8,1926,0,98116,89,10.0,29236.293679369486,-9213.979125611464,6307.781116994877,0
17085,17085,2014,212500,2,2.0,1030,21712,1.0,0,0,4,6,1938,0,98168,76,10.0,-328038.18540489837,9879.76490418833,6562.95383562817,2
17086,17086,2014,680000,3,2.25,1820,8316,1.0,0,0,5,7,1960,0,98005,54,3.0,139302.1290300413,-8265.861420224111,6263.996700547441,0
17087,17087,2014,1460000,4,1.5,2650,6900,2.0,0,0,4,9,1909,0,98112,105,10.0,919247.612858041,-17608.98322247821,5857.886502026441,3
17088,17088,2014,300000,3,1.0,910,7700,1.0,0,0,4,7,1971,0,98034,43,6.0,-240685.47046091582,-5021.097248964191,6456.156928971811,2
17089,17089,2015,629950,3,2.5,1680,1683,2.0,0,0,3,9,2014,0,98119,1,10.0,89187.13698806631,-14390.006983129831,6262.119525890176,0
17090,17090,2014,349900,2,1.75,1550,9230,1.0,0,0,3,6,1969,0,98045,45,16.0,-190771.45681642139,-3996.9208819596543,6442.049462376158,2
17091,17091,2014,690000,4,2.5,2780,6235,2.0,0,0,3,8,2001,0,98075,13,4.0,149282.13135977273,-10446.084870462175,6258.524609040526,0
17092,17092,2015,1450000,5,4.0,4070,11334,2.0,0,0,3,10,2014,0,98033,1,6.0,909295.7059807988,-13070.173888953384,5894.649564020021,3
17093,17093,2015,1290000,3,2.5,3240,12625,2.0,0,0,3,11,1987,0,98040,28,2.0,749315.9007750637,-10154.776071541006,5980.8125004200765,3
17094,17094,2014,696000,4,3.5,3650,38546,2.0,0,0,3,9,1996,0,98045,18,16.0,155611.73637853612,21803.918135175965,6409.77010322947,4
17095,17095,2015,650000,3,2.25,2180,60112,2.0,0,0,3,8,1976,0,98053,39,5.0,109830.7995693767,43832.55946365139,6526.745937038404,0
17096,17096,2014,640000,3,3.5,2480,10800,2.0,0,0,3,8,1998,0,98074,16,4.0,99330.66984566266,-5373.850761225833,6308.984967330438,0
17097,17097,2014,499950,5,2.5,3180,23809,1.0,0,0,3,9,1978,0,98038,36,20.0,-40578.41747620866,9059.698593930074,6444.9583640050005,0
17098,17098,2014,490000,4,2.5,3630,8387,2.0,0,0,3,10,1997,0,98042,17,22.0,-50683.840884963334,-6259.060951994063,6382.636155489046,0
17099,17099,2014,685000,5,2.5,3160,5635,2.0,0,0,3,9,2003,0,98027,11,8.0,144276.97028572814,-10994.324422396412,6268.018361295174,0
17100,17100,2015,387500,4,1.0,1370,7140,2.0,0,0,3,6,1942,0,98146,73,10.0,-153195.01519347375,-6469.513767703466,6422.1882772841445,2
17101,17101,2015,401750,2,1.5,1070,1236,2.0,0,0,3,8,2005,0,98116,10,10.0,-139006.3059167963,-12518.71286251623,6387.660408221327,2
17102,17102,2014,254950,4,2.0,2180,8800,1.0,0,0,5,7,1977,0,98038,37,20.0,-285719.655023088,-3460.189912840571,6504.011288896079,2
17103,17103,2015,500000,4,2.25,2420,36680,2.0,0,0,4,8,1977,0,98027,38,8.0,-40398.9339834406,21927.48221928023,6506.451964333089,0
17104,17104,2014,856500,4,2.5,3290,8147,2.0,0,0,3,10,2003,0,98052,11,5.0,315793.589381521,-10225.60762897885,6196.199190226059,4
17105,17105,2014,552000,3,1.0,1430,5000,1.0,0,0,4,6,1919,0,98115,95,10.0,11274.573224658086,-10281.496683353644,6332.400836038973,0
17106,17106,2014,506500,4,2.5,1890,7200,1.0,0,0,4,7,1978,0,98034,36,6.0,-34199.83286306987,-7617.974790149494,6369.123962518751,0
17107,17107,2014,500000,3,2.25,1760,4539,2.0,0,0,3,8,1988,0,98029,26,8.0,-40726.759259035774,-10213.043212202288,6360.793648277589,0
17108,17108,2014,280000,4,2.75,2230,10160,1.0,0,0,3,7,1968,0,98168,46,10.0,-260657.07831634503,-2354.8558862955597,6503.439500058209,2
17109,17109,2015,308000,3,1.75,1630,11475,1.0,0,0,4,7,1979,0,98045,36,16.0,-232646.25665754874,-1326.0190092030332,6493.37675389183,2
17110,17110,2015,613500,3,2.5,2350,7035,2.0,0,0,3,8,1989,0,98029,26,8.0,72793.59508693221,-8869.588805449855,6318.937195199977,0
17111,17111,2014,255000,3,1.75,1550,9720,1.0,0,0,3,7,1976,0,98010,38,18.0,-285661.4077381575,-2542.323280480244,6514.470092541861,2
17112,17112,2014,545000,3,2.5,3550,136343,2.0,0,0,3,10,1977,0,98014,37,15.0,5613.592411582121,121129.23879722467,6952.314591369892,0
17113,17113,2014,620000,4,2.5,2720,34498,1.0,0,0,5,7,1966,0,98075,48,4.0,79573.02252279526,18526.420466798336,6445.583162346233,0
17114,17114,2014,450000,3,1.75,1740,6800,1.5,0,0,4,7,1949,0,98126,65,10.0,-90701.14683139676,-7444.007206692025,6403.863987197609,0
17115,17115,2015,279000,4,1.75,1840,7275,1.0,0,0,3,7,1976,0,98031,39,22.0,-261687.02689355655,-5230.457665056395,6496.114861438297,2
17116,17116,2015,625000,3,2.5,2010,3200,2.0,0,0,3,9,2009,0,98027,6,8.0,84253.41111744821,-12822.094551967311,6300.030745838086,0
17117,17117,2014,274950,3,1.75,1670,7415,1.0,0,0,3,7,1987,0,98042,27,22.0,-265735.6853226714,-5049.71850345575,6500.141015912876,2
17118,17118,2014,423000,3,1.75,1820,6038,1.0,0,0,4,7,1952,0,98126,62,10.0,-117707.31003903372,-7931.309243209452,6418.722270448944,0
17119,17119,2015,350000,2,1.0,720,5820,1.0,0,1,5,6,1950,0,98028,65,14.0,-190707.56250864165,-7409.860391257605,6451.802459390658,2
17120,17120,2015,305000,4,1.75,2370,10140,1.0,0,0,3,7,1968,0,98001,47,23.0,-235658.36196661566,-2628.683875249765,6503.004258642421,2
17121,17121,2014,368000,3,1.75,2120,11340,1.0,0,3,4,7,1966,0,98198,48,10.0,-172649.96337444137,-2069.840853500174,6475.757571086853,2
17122,17122,2014,232000,3,1.75,1290,6604,1.0,0,0,3,7,1984,0,98023,30,24.0,-308692.30258207256,-5424.993140687042,6522.044560570387,2
17123,17123,2014,250000,4,3.0,1800,2500,2.0,0,0,3,7,2000,0,98108,14,10.0,-290734.0791128689,-9710.487651826905,6497.196636640122,2
17124,17124,2015,220000,3,1.75,1230,8917,1.0,0,0,4,7,1966,0,98058,49,19.0,-320668.2590913301,-2990.3177914655653,6540.533202107261,2
17125,17125,2014,435000,3,2.0,1380,2500,1.0,0,0,3,7,1986,0,98107,28,10.0,-105744.67674675524,-11592.16063578524,6401.509512126761,0
17126,17126,2014,350000,2,1.0,740,7680,1.0,0,0,4,6,1922,0,98126,92,10.0,-190688.6207550744,-5549.982899611925,6467.329993139028,2
17127,17127,2014,206325,5,2.5,1720,10202,1.5,0,0,3,7,1970,0,98058,44,19.0,-334328.6089643442,-1565.2110515416111,6558.610494905344,2
17128,17128,2015,399000,4,2.5,2100,7355,1.0,0,0,5,7,1969,0,98059,46,19.0,-141692.14881846964,-6369.774056360391,6448.4146467416,2
17129,17129,2015,529000,2,1.0,1210,7667,1.0,0,0,3,6,1950,0,98199,65,10.0,-11697.46939252531,-7381.515841298255,6379.606883558613,0
17130,17130,2015,640000,4,2.5,2210,7722,2.0,0,0,3,9,1999,0,98075,16,4.0,99298.92837348358,-8452.461257442019,6327.759055703186,0
17131,17131,2014,735000,4,2.5,2470,2550,3.0,0,0,3,8,2004,0,98117,10,10.0,194241.75403698796,-14589.240726467171,6257.041828968635,4
17132,17132,2014,378000,5,2.5,2760,8015,1.0,0,0,4,8,1960,0,98125,54,10.0,-162683.16240194367,-5494.767135801731,6469.137708221958,2
17133,17133,2014,775000,3,2.0,2540,7200,1.5,0,3,4,8,1905,0,98144,109,10.0,234287.00535590318,-10346.019801410179,6259.673397907248,4
17134,17134,2014,2250000,3,4.25,5150,7800,2.5,0,2,3,11,1954,0,98112,60,10.0,1709219.0547665989,-24734.04816587911,5510.563413283092,1
17135,17135,2015,1350000,4,4.5,3420,7440,3.0,0,0,3,9,2014,0,98103,1,10.0,809260.3387840143,-15949.141087721984,5968.863749218525,3
17136,17136,2014,380000,4,2.5,2270,11500,1.0,0,0,3,8,1967,0,98034,47,6.0,-160648.70553115592,-2031.5173271532676,6485.9255041040215,2
17137,17137,2014,379770,3,2.5,1470,1779,2.0,0,0,3,8,2005,0,98029,9,8.0,-160978.89639000068,-11751.487948378375,6439.257277606169,2
17138,17138,2014,340000,3,1.75,1280,16200,1.0,0,0,3,8,1976,0,98077,38,7.0,-200600.5398922953,3072.385115368114,6525.867048533747,2
17139,17139,2015,515500,4,2.75,2830,8126,2.0,0,0,3,8,2005,0,98059,10,19.0,-25189.237102655796,-6781.398855918206,6405.794555425362,0
17140,17140,2014,600000,4,2.25,1970,7125,1.5,0,0,3,7,1908,0,98115,106,10.0,59294.575532292925,-8643.43719425055,6354.547052702603,0
17141,17141,2014,400000,1,1.0,1390,60984,1.0,0,0,3,6,1960,0,98019,54,17.0,-140148.3752365535,47243.79093642805,6702.819069259691,2
17142,17142,2014,364000,4,1.0,1020,11383,1.5,0,0,5,6,1947,0,98155,67,10.0,-176651.23255623344,-1988.9402013013803,6494.247176364276,2
17143,17143,2014,440000,4,2.5,2250,7526,2.0,0,0,3,8,1989,0,98059,25,19.0,-100692.32618534987,-6615.280079472366,6443.639254305386,0
17144,17144,2014,285000,2,1.0,800,6240,1.0,0,0,3,6,1954,0,98125,60,10.0,-255699.67757307945,-6329.056870727536,6512.747447373765,2
17145,17145,2015,669000,3,1.0,1560,4500,1.5,0,0,5,7,1915,0,98112,100,10.0,128263.50106700696,-11970.712272464669,6310.049897043253,0
17146,17146,2014,475000,4,2.0,2100,13468,1.0,0,0,5,7,1962,0,98125,52,10.0,-65634.06194018172,-1029.8549518315197,6454.950284584585,0
17147,17147,2015,747000,2,1.0,990,4000,1.0,0,0,4,7,1911,0,98103,104,10.0,206253.26250793802,-13264.990697896013,6266.887992933812,4
17148,17148,2015,317000,3,1.5,1060,5750,1.0,0,0,2,7,1981,0,98126,34,10.0,-223705.90547208092,-7143.7115195216265,6499.101276861401,2
17149,17149,2014,390000,2,1.0,1270,8164,1.0,0,0,4,6,1941,0,98125,73,10.0,-150684.89338219815,-5471.458426959052,6474.138455002055,2
17150,17150,2015,1070000,4,2.5,2740,5000,2.0,0,0,3,9,2012,0,98107,3,10.0,529249.2796647588,-15544.321015488971,6114.848597249618,4
17151,17151,2014,1210000,4,2.75,2470,5500,1.0,0,3,3,9,1960,2005,98107,54,10.0,669246.7034886724,-16468.28084785857,6040.601721122798,3
17152,17152,2015,580000,3,1.75,1970,5100,1.0,0,0,3,7,1908,1965,98117,107,10.0,39275.3388066919,-10465.120335435931,6363.997069444813,0
17153,17153,2014,518000,4,2.5,2070,10244,1.0,0,0,3,8,1969,0,98006,45,3.0,-22669.170070864995,-4690.852879565272,6424.831128305925,0
17154,17154,2014,147500,3,1.75,1010,6552,1.0,0,0,3,7,1969,0,98042,45,22.0,-393188.80316181213,-4618.822909542729,6596.349149815123,2
17155,17155,2015,555000,4,2.25,2220,8125,1.0,0,0,4,8,1965,0,98006,50,3.0,14307.584800731618,-7185.489265960929,6398.6191450237275,0
17156,17156,2014,427500,2,2.0,1090,934,3.0,0,0,3,8,2008,0,98109,6,10.0,-113260.6872887345,-13082.660760507622,6428.031536384079,0
17157,17157,2014,1740000,3,2.5,4310,32093,1.5,0,4,5,10,1982,0,98177,32,10.0,1199491.6837421698,4739.696059541677,5905.20415620484,3
17158,17158,2014,265950,3,2.5,1490,3840,2.0,0,0,3,7,2002,0,98042,12,22.0,-274771.8371254722,-8533.618442016965,6528.723165643807,2
17159,17159,2014,247500,2,1.0,700,6046,1.0,0,0,3,6,1950,0,98133,64,10.0,-293199.8188347744,-6142.145504816281,6545.850525091749,2
17160,17160,2014,244000,4,1.0,1450,8960,1.0,0,0,3,6,1943,0,98146,71,10.0,-296668.6996294842,-3190.9432738360592,6565.197100752721,2
17161,17161,2015,578550,3,2.5,2120,6602,2.0,0,0,4,8,1989,0,98029,26,8.0,37840.67757799941,-8948.0630968212,6385.073657398542,0
17162,17162,2014,451000,4,2.5,1670,3315,2.0,0,0,3,7,2005,0,98029,9,8.0,-89736.71969094417,-10939.316237429983,6435.231885299666,0
17163,17163,2014,489000,2,1.75,1810,4220,2.0,0,0,3,8,2004,0,98053,10,5.0,-51729.30140968839,-10420.338607709138,6421.279361569219,0
17164,17164,2015,190000,2,1.0,710,1164794,1.0,0,0,2,5,1915,0,98014,100,15.0,-338919.63409099594,1153114.9200997143,11874.26781463552,2
17165,17165,2015,475000,3,3.0,2540,18900,1.0,0,0,3,7,1978,0,98072,37,7.0,-65578.0719183197,4402.781119827189,6500.694483100693,0
17166,17166,2014,485000,3,2.0,1420,4080,1.5,0,0,3,7,1905,2013,98103,109,10.0,-55730.915372912576,-10520.715832393798,6420.091039060156,0
17167,17167,2014,530000,3,2.75,2440,45738,2.0,0,0,3,8,1987,0,98027,27,8.0,-10308.406042346827,30679.67873865581,6596.394419322481,0
17168,17168,2015,379000,4,2.5,2570,10155,2.0,0,0,3,9,1994,0,98030,21,22.0,-161661.78113293427,-3365.680300830971,6513.64311469121,2
17169,17169,2015,1630000,5,2.5,3090,16583,2.0,0,0,4,9,1964,0,98004,51,3.0,1089337.7763703575,-9654.060840166518,5898.048137202021,3
17170,17170,2015,739000,3,1.75,2050,5160,1.5,0,0,4,8,1926,0,98112,89,10.0,198267.34873016685,-12021.275490625,6303.931529731607,4
17171,17171,2014,189950,3,1.0,920,6460,1.0,0,0,5,6,1969,0,98042,45,22.0,-350742.151062408,-5142.644769986955,6590.546800822298,2
17172,17172,2014,637500,4,3.0,2320,4468,2.0,0,0,3,8,1999,0,98029,15,8.0,96766.2019130189,-11680.753334674639,6356.664788586348,0
17173,17173,2015,2230000,3,3.0,3450,16740,1.0,0,4,4,9,1949,1993,98177,66,10.0,1689308.2965355134,-15595.704954771776,5589.7097569760945,1
17174,17174,2014,209950,3,1.0,1660,8800,1.0,0,0,4,7,1963,0,98023,51,24.0,-330718.13487388124,-3004.3259336895194,6597.055599309603,2
17175,17175,2015,460000,3,1.0,1130,7000,1.0,0,0,3,6,1944,0,98125,71,10.0,-80700.68880715068,-7347.436333685207,6457.953984902029,0
17176,17176,2014,543500,4,2.5,2550,5835,2.0,0,0,3,8,1998,0,98065,16,11.0,2785.5114284067345,-9357.738063191522,6416.600253039844,0
17177,17177,2014,376000,4,2.75,2420,5773,2.0,0,0,3,8,2005,0,98038,9,20.0,-164706.41715502704,-7717.303632475442,6503.553025092272,2
17178,17178,2014,430000,3,2.25,1470,1703,2.0,0,0,3,8,2005,0,98029,9,8.0,-110752.32739703052,-12338.291243477724,6453.884836610138,0
17179,17179,2014,515000,4,2.5,2030,39049,1.0,0,0,4,7,1953,0,98166,61,10.0,-25376.30594819742,24142.524688432106,6583.769706164739,0
17180,17180,2014,580000,7,2.75,2310,2400,1.5,0,0,3,6,1915,0,98117,99,10.0,39248.23343118711,-13164.174940448518,6384.8020400962205,0
17181,17181,2015,600000,5,3.5,3370,16846,2.0,0,1,3,9,1998,0,98027,17,8.0,59395.85232361977,1080.1582459296146,6446.167065577468,0
17182,17182,2014,476800,3,1.75,1900,43700,1.5,0,0,4,6,1919,0,98052,95,5.0,-63527.22453758182,29181.236281115103,6627.187444251177,0
17183,17183,2015,815000,3,1.5,1940,3570,2.0,0,0,4,8,1916,0,98105,99,10.0,274246.9502813807,-14384.086856852939,6269.798436005218,4
17184,17184,2014,455600,3,2.5,2420,8252,2.0,0,0,3,7,1998,0,98065,16,11.0,-85085.46167297034,-6047.687437765006,6480.622515496478,0
17185,17185,2014,270000,3,1.0,1010,9514,1.0,0,0,3,7,1969,0,98059,45,19.0,-270665.21427067224,-2902.452137045882,6577.411820985819,2
17186,17186,2014,1200000,5,4.0,2710,2800,3.0,0,0,3,10,1974,2008,98119,40,10.0,659220.2323757721,-19066.02786293462,6069.503002505925,3
17187,17187,2014,525000,2,1.5,1340,3600,1.5,0,0,3,7,1903,0,98119,111,10.0,-15738.33653021205,-11407.529063313807,6421.573288993885,0
17188,17188,2014,242000,3,1.75,1310,9645,1.0,0,0,3,7,1979,0,98198,35,10.0,-298661.86356283753,-2486.130563170147,6596.824914681667,2
17189,17189,2014,715000,4,2.5,2650,30500,1.0,0,0,4,8,1960,0,98029,54,8.0,174527.23690875215,13562.43359838839,6453.785532842854,4
17190,17190,2015,475000,3,2.75,1890,3938,2.0,0,0,3,8,1999,0,98065,16,11.0,-65731.26858432173,-10559.933142826983,6454.578178332972,0
17191,17191,2014,370000,4,3.0,2580,5511,2.0,0,0,3,8,1999,0,98058,15,19.0,-170708.473247808,-7917.972389198987,6520.142324060466,2
17192,17192,2014,788600,4,2.75,3500,7200,2.0,0,0,3,9,2005,0,98053,9,5.0,247887.99315633049,-10482.192700092703,6315.95956992843,4
17193,17193,2014,160000,2,1.0,1040,13100,1.0,0,0,5,6,1912,0,98032,102,22.0,-380622.84765627014,1801.5717759761988,6658.807263785208,2
17194,17194,2014,800000,5,1.75,1930,501376,2.0,0,0,3,7,1930,0,98014,84,15.0,264307.2599116376,483541.91338936565,8562.743970671407,4
17195,17195,2014,520000,4,3.0,2190,5085,2.0,0,0,4,8,1992,0,98029,22,8.0,-20721.480948418477,-9869.751635277371,6442.786095996362,0
17196,17196,2014,725000,3,1.75,1530,4000,2.0,0,0,3,8,1985,0,98136,29,10.0,184255.4055367294,-13040.261438343368,6329.754692714059,4
17197,17197,2014,335000,4,1.0,1480,6500,1.5,0,0,4,7,1914,0,98118,100,10.0,-205698.48335028725,-6575.950906405879,6543.885798038838,2
17198,17198,2015,919000,4,2.5,3620,17133,1.0,0,4,3,10,1993,0,98075,22,4.0,378382.2103813759,-1875.1804908982385,6300.269860644797,4
17199,17199,2015,425000,3,2.75,3370,13929,2.0,0,0,3,9,1986,0,98092,29,23.0,-115624.45865159224,-57.75767368015923,6541.483793453837,0
17200,17200,2015,420000,5,2.5,2100,14395,1.0,0,0,3,7,1983,0,98155,32,10.0,-120621.68334144281,455.94407977117555,6541.717626127022,2
17201,17201,2014,905000,4,3.0,3370,47959,2.0,0,0,4,10,1981,0,98072,33,7.0,364695.8238928873,29090.510129732433,6450.249426293125,4
17202,17202,2014,435000,2,1.0,2240,7200,1.0,0,0,4,7,1940,0,98118,74,10.0,-105695.36394454242,-6890.738352308911,6503.600488512067,0
17203,17203,2014,438000,3,2.5,1650,3031,2.0,0,0,3,7,2003,0,98053,11,5.0,-102738.92939443905,-11091.384897884278,6481.577904314938,0
17204,17204,2014,725000,4,2.75,2630,7505,2.0,0,0,3,8,1994,0,98052,20,5.0,184292.9629258309,-9532.843762969262,6358.530941537967,4
17205,17205,2014,840000,4,1.75,2330,4000,2.0,0,0,5,8,1924,0,98105,90,10.0,299250.68230741733,-14207.410126557237,6282.507957646593,4
17206,17206,2014,425500,3,2.5,1970,2752,2.0,0,0,3,8,1978,0,98052,36,5.0,-115240.53625423949,-11242.535160194653,6491.112140239736,0
17207,17207,2014,853505,3,2.5,2820,14890,1.0,0,4,3,9,1985,0,98034,29,6.0,312866.5059118049,-3454.2113819991982,6329.492777190242,4
17208,17208,2014,398000,2,1.0,590,10945,1.5,0,0,3,5,1983,0,98010,31,18.0,-142658.21888042535,-2773.8632430979324,6538.848443639997,2
17209,17209,2014,418500,3,2.5,2060,4399,2.0,0,0,3,7,2007,0,98065,7,11.0,-122223.26423753618,-9524.278400999603,6505.705950464623,2
17210,17210,2014,826000,3,1.5,1890,5000,1.5,0,0,3,9,1929,0,98109,85,10.0,285260.82283691614,-13066.246884158498,6297.441445828271,4
17211,17211,2014,742000,4,2.5,2810,10986,2.0,0,0,3,10,1997,0,98075,17,4.0,201327.75516902015,-6224.485404337696,6373.406911391604,4
17212,17212,2014,180000,4,1.0,1470,18581,1.5,0,0,3,6,1924,0,98055,90,19.0,-360567.4439001198,7079.854979813142,6694.360790954121,2
17213,17213,2015,286000,4,1.75,2190,8400,2.0,0,0,2,8,1978,0,98023,37,24.0,-254675.30648768233,-4176.289155832026,6597.139066295869,2
17214,17214,2014,421200,3,2.5,1440,3060,2.0,0,0,3,7,2003,0,98053,11,5.0,-119538.10231653482,-10892.163838298757,6500.508573730029,0
17215,17215,2014,390000,3,3.0,2480,14141,1.0,0,0,3,8,1994,0,98038,20,20.0,-150621.9913121352,507.8029019142963,6572.765093436377,2
17216,17216,2014,739000,4,2.5,2780,6737,2.0,0,0,3,9,2002,0,98006,12,3.0,198284.68005189745,-10442.795915708313,6360.432415534593,4
